-34.5858603,-70.99078010000001,Del Libertador General Bernardo OHiggins,06,San Fernando,06301,78642,-,4,4,4,4,4,4,5.1
-34.4349435,-71.0913748,Del Libertador General Bernardo OHiggins,06,San Vicente,06117,50617,-,-,4,4,4,4,4,7.9
-34.6324213,-71.3592116,Del Libertador General Bernardo OHiggins,06,Santa Cruz,06310,41096,-,0,-,-,-,-,2,4.9
-35.9676285,-72.32223309999999,Maule,07,Cauquenes,07201,44143,-,-,-,4,4,4,4,9.1
-35.7333,-72.5333,Maule,07,Chanco,07202,9331,-,-,-,-,-,-,-,0.0
-35.699248,-71.4146915,Maule,07,Colbun,07402,22565,-,4,4,5,5,5,5,22.2
-35.33330000000001,-72.41669999999999,Maule,07,Constitucion,07102,50348,-,-,-,-,5,5,5,9.9
-35.0958545,-72.02088909999999,Maule,07,Curepto,07103,9426,-,-,-,-,-,-,3,31.8
-34.9779853,-71.2528803,Maule,07,Curico,07301,163626,6,8,11,13,13,17,20,12.2
-35.589943,-72.2763046,Maule,07,Empedrado,07104,4206,-,-,-,-,-,-,-,0.0
-34.9725157,-71.7993371,Maule,07,Hualane,07302,10222,-,-,-,-,-,-,-,0.0
-34.9852447,-71.984988,Maule,07,Licanten,07303,6989,-,-,-,-,-,-,-,0.0
-35.846407,-71.59961369999999,Maule,07,Linares,07401,101073,4,6,10,11,12,13,13,12.9
-35.9636265,-71.6831251,Maule,07,Longavi,07403,32810,-,-,-,-,-,-,2,6.1
-35.5183364,-71.6884912,Maule,07,Maule,07105,60000,-,-,-,-,-,-,4,6.7
-35.1164987,-71.2829759,Maule,07,Molina,07304,49800,-,-,-,-,-,-,3,6.0
-36.1406484,-71.8227528,Maule,07,Parral,07404,44544,4,-,-,-,4,5,6,13.5
-35.3838823,-71.447192,Maule,07,Pelarco,07106,9083,-,-,-,-,-,-,3,33.0
-35.8141512,-72.5749979,Maule,07,Pelluhue,07203,8092,-,-,-,-,-,-,1,12.4
-35.3960652,-71.7974563,Maule,07,Pencahue,07107,8601,-,-,-,-,-,-,-,0.0
